Catalog,Cabinet_section,Cabinet_label,SKU,Cabinet_color,Weight,Cost,Details,Manufacture_date,Image,Quantity,Assemble_cost
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",NB-U248424,"Navy Blue",165,1467.6,"Utility Cabinet 4 Doors",,U248424.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",NB-U249024,"Navy Blue",172,1521.6,"Utility Cabinet 4 Doors",,U249024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",NB-U249624,"Navy Blue",180,1597.2,"Utility Cabinet 4 Doors",,U249624.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",NB-U308424,"Navy Blue",194,1815.6,"Utility Cabinet 4 Doors",,U309024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",NB-U309024,"Navy Blue",201,1900.8,"Utility Cabinet 4 Doors",,U309024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",NB-U309624,"Navy Blue",210,2005.2,"Utility Cabinet 4 Doors",,U309624.PNG,100,30
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",NB-3VDB12,"Navy Blue",68,610.8,"Vanity 3 Drawer 12""",,3VDB12.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",NB-3VDB15,"Navy Blue",74,664.8,"Vanity 3 Drawer 15""",,3VDB15.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",NB-3VDB18,"Navy Blue",80,720,"Vanity 3 Drawer 18""",,3VDB18.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",NB-V3021DL,"Navy Blue",96,883.2,"Vanity Combo V3021DL",,V3021DL.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",NB-V3021DR,"Navy Blue",96,883.2,"Vanity Combo V3021DR",,V3021DR.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",NB-V3621DL,"Navy Blue",106,942,"Vanity Combo V3621DL",,V3621DL.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",NB-V3621DR,"Navy Blue",106,942,"Vanity Combo V3621DR",,V3621DR.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Knee Drawer",NB-VKD36,"Navy Blue",29,201.6,"Vanity Knee Drawer 36""",,VKD36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",NB-VS24,"Navy Blue",56,469.2,"Vanity Sink - 2 Door 2 Drawer Front",,VS24.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",NB-VS27,"Navy Blue",60,506.4,"Vanity Sink - 2 Door 2 Drawer Front",,VS27.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",NB-VS30,"Navy Blue",64,542.4,"Vanity Sink - 2 Door 2 Drawer Front",,VS30.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",NB-VS36,"Navy Blue",73,609.6,"Vanity Sink - 2 Door 2 Drawer Front",,VS36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",NB-VSD36,"Navy Blue",85,835.2,"Vanity Combo Base 36""",,VSD36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",NB-VSD42,"Navy Blue",95,931.2,"Vanity Combo Base 42""",,VSD36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",NB-VSD48,"Navy Blue",104,1017.6,"Vanity Combo Base 48""",,VSD36.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",NB-DCW2430,"Navy Blue",70,564,"Diagonal Corner Wall 24x30",,DCW2430.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",NB-DCW2430GD,"Navy Blue",70,594,"Glass Door Diagonal Wall 24x30",,DCW2430GD.PNG,99,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",NB-DCW2436,"Navy Blue",77,636,"Diagonal Corner Wall 24x36",,DCW2436.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",NB-DCW2436GD,"Navy Blue",77,669.6,"Glass Door Diagonal Wall 24x36",,DCW2436GD.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",NB-DCW2442,"Navy Blue",92,736.8,"Diagonal Corner Wall 24x42",,DCW2442.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",NB-DCW2442GD,"Navy Blue",92,783.6,"Glass Door Diagonal Wall 24x42",,DCW2442GD.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W0930,"Navy Blue",28,223.2,"30"" High Cabinet 1 Door, 2  Shelves",,W0930.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",NB-W0936,"Navy Blue",32,242.4,"36"" High Cabinet 1 Door, 2  Shelves",,W0936.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",NB-W0942,"Navy Blue",37,286.8,"42"" High Cabinet 1 Door, 3 Shelves",,W0942.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W1230,"Navy Blue",31,252,"30"" High Cabinet 1 Door, 2 Shelves",,W1230.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",NB-W1236,"Navy Blue",36,289.2,"36"" High Cabinet 1 Door, 2 Shelves",,W1236.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",NB-W1242,"Navy Blue",41,333.6,"42"" High Cabinet 1 Door, 3 Shelves",,W1242.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W1530,"Navy Blue",36,291.6,"30"" High Cabinet 1 Door, 2 Shelves",,W1530.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W1530GD,"Navy Blue",36,331.2,"Glass Door Cabinet - Single Door",,W1530GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",NB-W1536,"Navy Blue",41,334.8,"36"" High Cabinet 1 Door, 2 Shelves",,W1536.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",NB-W1536GD,"Navy Blue",41,376.8,"Glass Door Cabinet - Single Door",,W1536GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",NB-W1542,"Navy Blue",48,392.4,"42"" High Cabinet 1 Door, 3 Shelves",,W1542.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",NB-W1542GD,"Navy Blue",47,433.2,"Glass Door Cabinet - Single Door",,W1542GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",NB-W1812GD,"Navy Blue",12,170.4,"Glass Door Cabinet - Single Door",,W1812GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W1830,"Navy Blue",41,338.4,"30"" High Cabinet 1 Door, 2 Shelves",,W1830.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W1830GD,"Navy Blue",40,386.4,"Glass Door Cabinet - Single Door",,W1830GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",NB-W1836,"Navy Blue",46,392.4,"36"" High Cabinet 1 Door, 2 Shelves",,W1836.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",NB-W1836GD,"Navy Blue",44,445.2,"Glass Door Cabinet - Single Door",,W1836GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",NB-W1842,"Navy Blue",54,448.8,"42"" High Cabinet 1 Door, 3 Shelves",,W1842.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",NB-W1842GD,"Navy Blue",53,510,"Glass Door Cabinet - Single Door",,W1842GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W2130,"Navy Blue",45,373.2,"30"" High Cabinet 1 Door, 2 Shelves",,W2130.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",NB-W2136,"Navy Blue",51,440.4,"36"" High Cabinet 1 Door, 2 Shelves",,W2136.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",NB-W2142,"Navy Blue",60,492,"42"" High Cabinet 1 Door, 3 Shelves",,W2142.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",NB-W2418,"Navy Blue",28,318,"18"" High Cabinet 1 Door, 2 Shelves",,W2418.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",NB-W2430,"Navy Blue",52,436.8,"30"" High Cabinet 2 Doors, - 2 Shelves",,W2430.PNG,100,18
"TEAM CABINETS",Accessories,"Chrome Tray 33",SE-ChromeTray33,"Shaker Espresso",5,172,"Chrome Tray 33",,,100,
"TEAM CABINETS",Accessories,"Chrome Tray 33",SE-ChromeTray36,"Shaker Espresso",5,192,"Chrome Tray 36",,,100,
"TEAM CABINETS",Accessories,"Stem Glass Holder",SE-SGH30,"Shaker Espresso",10,146.4,"Stem Glass Holder 30"" x 1"" 1/2 x 12""",,SGH30.PNG,100,20
"TEAM CABINETS",Accessories,"Wood Tray","SE-Wood Tray","Shaker Espresso",5,203,"Wood Tray for LSB33 or LSB36",,,100,
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SE-MB33,"Shaker Espresso",94,797,"Base Microwave 33""",,BMW30.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 33""",SE-WER2430,"Shaker Espresso",53,558,"Easy Reach Wall Cabinet 33""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36""",SE-WER2436,"Shaker Espresso",56,671,"Easy Reach Wall Cabinet 36""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42""",SE-WER2442,"Shaker Espresso",63,786,"Easy Reach Wall Cabinet 42""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SE-WSD630,"Shaker Espresso",32,306,"Wall Spice Drawer 30 x6 x 12",,WSDC630.PNG,100,18
"TEAM CABINETS",Accessories,"Chrome Tray 33",SG-ChromeTray33,"Shaker Gray",5,172,"Chrome Tray 33",,,100,
"TEAM CABINETS",Accessories,"Chrome Tray 33",SG-ChromeTray36,"Shaker Gray",5,192,"Chrome Tray 36",,,100,
"TEAM CABINETS",Accessories,"Wood Tray","SG-Wood Tray","Shaker Gray",5,203,"Wood Tray for LSB33 or LSB36",,,100,
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SG-MB30,"Shaker Gray",92,754,"Base Microwave 30""",,BMW30.PNG,98,20
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SG-MB33,"Shaker Gray",94,797,"Base Microwave 33""",,BMW30.PNG,100,20
"TEAM CABINETS",Moldings,"Scribe Molding (SCR) ",CW-SMB,"Shaker Gray",1,43.2,"Moulding 96 x 1/4 x 5/8",,SCR.PNG,100,0
"TEAM CABINETS",Moldings,"Scribe Molding (SCR) ",SE-SMB,"Shaker Gray",1,40.8,"Moulding 96 x 1/4 x 5/8",,SCR.PNG,100,0
"TEAM CABINETS",Moldings,"Scribe Molding (SCR) ",SG-SMB,"Shaker Gray",1,38.4,"Moulding 96 x 1/4 x 5/8",,SCR.PNG,100,0
"TEAM CABINETS",Moldings,"Scribe Molding (SCR) ",SW-SMB,"Shaker Gray",1,38.4,"Moulding 96 x 1/4 x 5/8",,SCR.PNG,100,0
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 33""",SG-WER2430,"Shaker Gray",53,540,"Easy Reach Wall Cabinet 33""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36""",SG-WER2436,"Shaker Gray",56,647,"Easy Reach Wall Cabinet 36""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42""",SG-WER2442,"Shaker Gray",63,752,"Easy Reach Wall Cabinet 42""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SG-WSD630,"Shaker Gray",32,290.4,"Wall Spice Drawer 30 x6 x 12",,WSDC630.PNG,100,20
"TEAM CABINETS",Accessories,"Chrome Tray 33",SW-ChromeTray33,"Shaker White",5,172,"Chrome Tray 33",,,100,
"TEAM CABINETS",Accessories,"Chrome Tray 33",SW-ChromeTray36,"Shaker White",5,192,"Chrome Tray 36",,,100,
"TEAM CABINETS",Accessories,"Wood Tray","SW-Wood Tray","Shaker White",5,203,"Wood Tray for LSB33 or LSB36",,,100,
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SW-MB33,"Shaker White",94,755,"Base Microwave 33""",,BMW30.PNG,100,20
"TEAM CABINETS",Moldings,Mouldings,SW-ALRM8,"Shaker White",,240,"Angle Light Trail Moulding 96"" x 1 9/16"" x 2 1/4""",,ALRM.PNG,100,0
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 33""",SW-WER2430,"Shaker White",53,540,"Easy Reach Wall Cabinet 33""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36""",SW-WER2436,"Shaker White",56,647,"Easy Reach Wall Cabinet 36""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42""",SW-WER2442,"Shaker White",63,752,"Easy Reach Wall Cabinet 42""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SW-WSD630,"Shaker White",32,290.4,"Wall Spice Drawer 30 x6 x 12",,WSDC630.PNG,100,20
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W1212GD,"ASPEN WHITE",8,95.00,"Wall Cabinet - 12""W x 12""H x 12""D - 1D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W1512GD,"ASPEN WHITE",10,107.00,"Wall Cabinet - 15""W x 12""H x 12""D - 1D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W1812GD,"ASPEN WHITE",12,119.79,"Wall Cabinet - 18""W x 12""H x 12""D - 1D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W2112GD,"ASPEN WHITE",14,131.89,"Wall Cabinet - 21""W x 12""H x 12""D - 1D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W2412GD,"ASPEN WHITE",16,159.72,"Wall Cabinet - 24""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W2712GD,"ASPEN WHITE",18,171.82,"Wall Cabinet - 27""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W3012,"ASPEN WHITE",20,226.00,"Wall Cabinet - 30""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W3012GD,"ASPEN WHITE",30,246.00,"Wall Cabinet - 30""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W301224,"ASPEN WHITE",30,292.82,"Wall Refrigerator Cabinet-30""W x 12""H x 24""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W3312,"ASPEN WHITE",24,239.58,"Wall Cabinet - 33""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W3312GD,"ASPEN WHITE",32,262.57,"Wall Cabinet - 33""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W331224,"ASPEN WHITE",34,308.55,"Wall Refrigerator Cabinet-33""W x 12""H x 24""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W3612,"ASPEN WHITE",28,255.31,"Wall Cabinet - 36""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W3612GD,"ASPEN WHITE",34,279.00,"Wall Cabinet - 36""W x 12""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 12""H",W361224,"ASPEN WHITE",40,325.00,"Wall Cabinet - 36""W x 12""H x 24""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 15""H",W3015,"ASPEN WHITE",25,249.26,"Wall Cabinet - 30""W x 15""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 15""H",W301524,"ASPEN WHITE",33,318.23,"Wall Refrigerator Cabinet - 30""W x 15""H x 24""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 15""H",W3315,"ASPEN WHITE",28,264.99,"Wall Cabinet - 33""W x 15""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 15""H",W331524,"ASPEN WHITE",37,333.96,"Wall Refrigerator Cabinet - 33""W x 15""H x 24""D -2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 15""H",W3615,"ASPEN WHITE",30,280.72,"Wall Cabinet - 36""W x 15""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 15""H",W361524,"ASPEN WHITE",43,353.32,"Wall Refrigerator Cabinet - 36""W x 15""H x 24""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W2418,"ASPEN WHITE",28,263.78,"Wall Cabinet - 24""W x 18""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W3018,"ASPEN WHITE",28,281.93,"Wall Cabinet - 30""W x 18""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W301824,"ASPEN WHITE",37,354.00,"Wall Refrigerator Cabinet - 30""W x 18""H x 24""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W3018GD,"ASPEN WHITE",22,309.76,"Wall Cabinet - 30""W x 18""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W3318,"ASPEN WHITE",32,290.40,"Wall Cabinet - 33""W x 18""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W331824,"ASPEN WHITE",41,363.00,"Wall Refrigerator Cabinet - 33""W x 18""H x 24""D -2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W3618,"ASPEN WHITE",35,301.29,"Wall Cabinet - 36""W x 18""H x 12""D - 2D",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 18""H",W361824,"ASPEN WHITE",45,371.00,"Wall Refrigerator Cabinet - 36""W x 18""H x 24""D - 2D",,,3,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 24""H",W3024,"ASPEN WHITE",30,340.01,"Wall Cabinet - 30""W x 24""H x 12""D - 2D - 1S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 24""H",W302424,"ASPEN WHITE",53,427.13,"Wall Refrigerator Cabinet - 30""W x 24""H x 24""D - 2D -1S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 24""H",W3324,"ASPEN WHITE",33,349.00,"Wall Cabinet - 33""W x 24""H x 12""D - 2D - 1S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 24""H",W332424,"ASPEN WHITE",56,463.43,"Wall Refrigerator Cabinet -33""W x 24""H x 24""D-2D -1S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 24""H",W3624,"ASPEN WHITE",35,375.10,"Wall Cabinet - 36""W x 24""H x 12""D - 2D - 1S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 24""H",W362424,"ASPEN WHITE",50,496.10,"Wall Refrigerator Cabinet - 36""W x 24""H x 24""D - 2D -1S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W0930,"ASPEN WHITE",28,176.66,"Wall Cabinet - 09""W x 30""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W1230,"ASPEN WHITE",31,198.44,"Wall Cabinet - 12""W x 30""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W1530,"ASPEN WHITE",36,229.90,"Wall Cabinet - 15""W x 30""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W1530GD,"ASPEN WHITE",36,256.00,"Wall Glass Door Cabinet - 15""W x 30""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W1830,"ASPEN WHITE",41,257.00,"Wall Cabinet - 18""W x 30""H x 12""D - 1D - 2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W1830GD,"ASPEN WHITE",40,303.71,"Wall Glass Door Cabinet - 18""W x 30""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W2130,"ASPEN WHITE",45,279.00,"Wall Cabinet - 21""W x 30""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W2430,"ASPEN WHITE",52,347.00,"Wall Cabinet - 24""W x 30""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W2430GD,"ASPEN WHITE",51,390.83,"Wall Glass Door Cabinet - 24""W x 30""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W2730,"ASPEN WHITE",56,371.00,"Wall Cabinet - 27""W x 30""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W3030,"ASPEN WHITE",60,415.03,"Wall Cabinet - 30""W x 30""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W3030GD,"ASPEN WHITE",56,463.43,"Wall Glass Door - 30""W x 30""H x 12""D -2D-2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W3330,"ASPEN WHITE",65,441.65,"Wall Cabinet - 33""W x 30""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W3630,"ASPEN WHITE",69,470.69,"Wall Cabinet - 36""W x 30""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 30""H",W3930,"ASPEN WHITE",72,499.00,"Wall Cabinet - 39""W x 30""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W0936,"ASPEN WHITE",32,197.23,"Wall Cabinet - 09""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W1236,"ASPEN WHITE",36,228.00,"Wall Cabinet - 12""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W1536,"ASPEN WHITE",41,257.00,"Wall Cabinet - 15""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W1536GD,"ASPEN WHITE",41,291.61,"Wall Glass Door Cabinet - 15""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W1836,"ASPEN WHITE",46,291.61,"Wall Cabinet - 18""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W1836GD,"ASPEN WHITE",44,379.94,"Wall Glass Door Cabinet - 18""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W2136,"ASPEN WHITE",51,329.12,"Wall Cabinet - 21""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W2436,"ASPEN WHITE",59,373.89,"Wall Cabinet - 24""W x 36""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W2436GD,"ASPEN WHITE",59,406.56,"Wall Glass Door Cabinet - 24""W x 36""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W2736,"ASPEN WHITE",64,401.72,"Wall Cabinet - 27""W x 36""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W3036,"ASPEN WHITE",68,462.22,"Wall Cabinet - 30""W x 36""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W3036GD,"ASPEN WHITE",63,537.24,"Wall Glass Door Cabinet - 30""W x 36""H x 12""D -2D- 2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W3336,"ASPEN WHITE",73,504.00,"Wall Cabinet - 33""W x 36""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 36""H",W3636,"ASPEN WHITE",78,536.03,"Wall Cabinet - 36""W x 36""H x 12""D - 2D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W0942,"ASPEN WHITE",37,222.00,"Wall Cabinet - 09""W x 42""H x 12""D - 1D - 3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W1242,"ASPEN WHITE",41,263.78,"Wall Cabinet - 12""W x 42""H x 12""D - 1D-  3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W1542,"ASPEN WHITE",48,303.71,"Wall Cabinet - 15""W x 42""H x 12""D - 1D - 3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W1542GD,"ASPEN WHITE",47,337.00,"Wall Glass Door Cabinet - 15""W x 42""H x 12""D - 1D- 3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W1842,"ASPEN WHITE",54,347.00,"Wall Cabinet - 18""W x 42""H x 12""D - 1D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W1842GD,"ASPEN WHITE",54,398.09,"Wall Cabinet - 18""W x 42""H x 12""D - 1D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W2142,"ASPEN WHITE",60,387.20,"Wall Cabinet - 21""W x 42""H x 12""D - 1D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W2442,"ASPEN WHITE",68,436.81,"Wall Cabinet - 24""W x 42""H x 12""D - 2D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W2442GD,"ASPEN WHITE",60,482.79,"Wall Glass Door Cabinet - 24""W x 42""H x 12""D - 2D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W2742,"ASPEN WHITE",68,476.00,"Wall Cabinet - 27""W x 42""H x 12""D - 2D -3S",,,100,18
